url,label
"http://aviatordiscs.com/include/35d46faf524816f723fafe172b013d62?login=&amp;.verify?service=mail&amp;data:text/html;charset=utf-8;base64,PGh0bWw%20DQo8c3R5bGU%20IGJvZHkgeyBtYXJnaW46IDA7IG92ZXJmbG93OiBoaWRkZW47IH0gPC9zdHlsZT4NCiAgPGlmcmFt",1
http://www.bonebyte.com/wp-html/scan/scan/auth.php?email=abuse@fnb.co.za,1
http://day-giftcard.com/walmart/index.html?&amp;aff_sub=YWR4PWFkY29sb255JmJpZD0wNTdjZDkyZC1iNjc3LTRmM2ItOTJjYy01ZGVmYjZhZWU5MzAmaW1wPTEmYWQ9MzgyOTA&amp;aff_sub2=FC407RxfHRj&amp;aff_sub3=mx81zQDBT5e&amp;aff_sub4=8d0077b8fe1076521e47e69236372516&amp;campaign_id=12577&amp;media_id=14435119&amp;offer_id=8890438&amp;aff_id=105157,1
http://www.dravalderrama.com/log/Adobe%20Online/,1
https://alsulthanscrap.com/AdminDB/index.html,1
http://credinnova.pe/administrator/modules/mod_vers/renew.htm,1
http://nelsonchiropracticclinic.com/nelsonchiropracticcenter.com/wp-admin/adobeCooom/7352c3b8becbc9dc5e251b3a10a557fc/,1
http://nelsonchiropracticclinic.com/nelsonchiropracticcenter.com/wp-admin/adobeCooom/7352c3b8becbc9dc5e251b3a10a557fc,1
http://day-giftcard.com/walmart/index.html?&amp;aff_sub=YWR4PXNtYXJ0cnRiJmJpZD0zNDEzMzQzMjYwNzU2NjQyOCZpbXA9MSZhZD0zODI5MQ&amp;aff_sub2=FC407RxfHRj&amp;aff_sub3=4Yu0uuwiyxV&amp;aff_sub4=112850&amp;campaign_id=12577&amp;media_id=176768057&amp;offer_id=8890438&amp;aff_id=105157,1
http://luzevarela.com/wp-admin/office365/office365/fddd4671b3ca576bad8dc4f713d9a25e,1
http://luzevarela.com/wp-admin/office365/office365/fddd4671b3ca576bad8dc4f713d9a25e/,1
http://day-giftcard.com/walmart/index.html?&amp;aff_sub=YWR4PXNtYXJ0cnRiJmJpZD0zMzkzNTY0NTcwNjI3NTc2NiZpbXA9MSZhZD0zODI5MA&amp;aff_sub2=FC407RxfHRj&amp;aff_sub3=mx81zQDBT5e&amp;aff_sub4=b5e2f4b9b700aff0b0f3&amp;campaign_id=12577&amp;media_id=203142081&amp;offer_id=8890438&amp;aff_id=105157,1
http://luzevarela.com/wp-admin/office365/office365/b7feb51fdb3727043929380202f3befb,1
http://luzevarela.com/wp-admin/office365/office365/b7feb51fdb3727043929380202f3befb/,1
http://day-giftcard.com/walmart/index.html?&amp;aff_sub=YWR4PXNtYXJ0cnRiJmJpZD0zMzExMDIxODcwODUwMzQzJmltcD0xJmFkPTM4Mjkw&amp;aff_sub2=FC407RxfHRj&amp;aff_sub3=mx81zQDBT5e&amp;aff_sub4=5a2b795ae13c06df50c8&amp;campaign_id=12577&amp;media_id=206397928&amp;offer_id=8890438&amp;aff_id=105157,1
